std_channel_0,q1_channel_0,q2_channel_0,q3_channel_0,q4_channel_0,q5_channel_0,q6_channel_0,q7_channel_0,q8_channel_0,q9_channel_0,std_channel_1,q1_channel_1,q2_channel_1,q3_channel_1,q4_channel_1,q5_channel_1,q6_channel_1,q7_channel_1,q8_channel_1,q9_channel_1,std_channel_2,q1_channel_2,q2_channel_2,q3_channel_2,q4_channel_2,q5_channel_2,q6_channel_2,q7_channel_2,q8_channel_2,q9_channel_2,std_channel_3,q1_channel_3,q2_channel_3,q3_channel_3,q4_channel_3,q5_channel_3,q6_channel_3,q7_channel_3,q8_channel_3,q9_channel_3,std_channel_4,q1_channel_4,q2_channel_4,q3_channel_4,q4_channel_4,q5_channel_4,q6_channel_4,q7_channel_4,q8_channel_4,q9_channel_4,std_channel_5,q1_channel_5,q2_channel_5,q3_channel_5,q4_channel_5,q5_channel_5,q6_channel_5,q7_channel_5,q8_channel_5,q9_channel_5,std_channel_6,q1_channel_6,q2_channel_6,q3_channel_6,q4_channel_6,q5_channel_6,q6_channel_6,q7_channel_6,q8_channel_6,q9_channel_6,std_channel_7,q1_channel_7,q2_channel_7,q3_channel_7,q4_channel_7,q5_channel_7,q6_channel_7,q7_channel_7,q8_channel_7,q9_channel_7,std_channel_8,q1_channel_8,q2_channel_8,q3_channel_8,q4_channel_8,q5_channel_8,q6_channel_8,q7_channel_8,q8_channel_8,q9_channel_8,std_channel_9,q1_channel_9,q2_channel_9,q3_channel_9,q4_channel_9,q5_channel_9,q6_channel_9,q7_channel_9,q8_channel_9,q9_channel_9,std_channel_10,q1_channel_10,q2_channel_10,q3_channel_10,q4_channel_10,q5_channel_10,q6_channel_10,q7_channel_10,q8_channel_10,q9_channel_10,std_channel_11,q1_channel_11,q2_channel_11,q3_channel_11,q4_channel_11,q5_channel_11,q6_channel_11,q7_channel_11,q8_channel_11,q9_channel_11,std_channel_12,q1_channel_12,q2_channel_12,q3_channel_12,q4_channel_12,q5_channel_12,q6_channel_12,q7_channel_12,q8_channel_12,q9_channel_12,std_channel_13,q1_channel_13,q2_channel_13,q3_channel_13,q4_channel_13,q5_channel_13,q6_channel_13,q7_channel_13,q8_channel_13,q9_channel_13
0.9723992709621966,-0.8649579286575317,-0.25242326259613024,0.06959727555513381,0.32275961041450507,0.5624122619628906,0.754311752319336,0.9793323755264282,1.3051257133483887,1.7135396003723145,7.690820928603448,-9.655853652954102,-5.389990997314453,-3.0916552305221563,-0.665818667411804,1.111358642578125,2.6596014499664316,4.496208715438841,6.333981132507328,9.18387098312378,1.0814496140005934,-1.0578185081481934,-0.33812880516052224,-0.07506058812141407,0.2269540548324586,0.5424888730049133,0.7680338144302369,0.8962074995040892,1.185368371009827,1.6481530189514157,2.1419616612764267,-2.645656776428223,-1.6415372610092163,-0.8352964937686919,-0.22896531224250763,0.20057591795921326,0.7932627677917483,1.2653284549713133,1.7055711746215823,2.513213753700256,1.883403967345956,-1.8541058897972105,-1.026551938056946,-0.5293803811073302,0.15166639089584372,0.5069367289543152,0.8513198256492616,1.5823708295822143,2.152557229995728,2.627688455581665,3.2434889694152136,-3.3883261203765866,-2.4035047054290772,-1.5928348541259765,-0.6887059807777401,-0.0056111644953489,0.539071786403656,1.1462354302406308,2.5698095798492435,4.348147201538086,6.639569143058413,-5.93507742881775,-4.071345043182372,-2.6973360538482667,-1.423525094985961,-0.14829968288540835,1.2805406093597422,3.0591185569763186,5.367591094970705,7.5467315196990965,6.300975595380277,-6.711452531814575,-4.546390533447266,-3.3906037807464595,-2.1747695446014403,-0.37185719609260554,1.168104410171509,2.839371442794798,4.662147331237794,6.440969705581665,5.361447508497621,-5.26904797554016,-3.51130576133728,-2.400236773490905,-0.9064745426177968,0.6769195795059204,1.6597302675247194,2.592103242874144,4.473634052276617,7.319149017333984,5.98132280781327,-6.595849514007568,-4.680069828033448,-3.4026129007339474,-1.697665214538574,0.12400919198989864,1.3715516090393067,3.1503343820571867,5.105519676208497,8.009371137619018,4.208058631089699,-4.226272201538085,-2.7630656242370604,-1.6485401391983032,-0.6403726696968068,0.3216971457004547,1.4313254594802856,2.152050018310547,3.554595136642457,5.408961629867553,5.712949056349822,-5.562534809112548,-3.712181997299194,-2.8448678255081177,-1.6897830486297607,-0.4544907808303833,0.6278746604919444,2.5400412559509267,4.291845893859865,6.229556608200073,3.984506987257841,-3.663718652725219,-2.473843765258789,-1.5836874961853027,-0.47569683790206874,0.46785013377666473,1.3213027715682983,2.082958102226256,3.3484021186828627,5.38506555557251,4.0435140576951705,-4.619004726409912,-3.0784626007080074,-2.1653619050979613,-0.8200594782829278,-0.11569198966026306,1.1650514602661133,2.0369883894920338,3.167818689346314,4.7703540325164795
5.811292424962643,-7.125135231018066,-4.949550056457519,-2.934364223480224,-1.6076905727386475,0.4984206557273865,1.8145644187927252,3.6390614748001098,5.410299205780032,7.511836338043213,9.25656204169768,-11.374514579772951,-8.664170265197752,-4.9088719367980955,-2.990995693206786,0.024364337325096158,2.331252098083496,4.868207502365112,8.196291351318362,11.103075695037841,6.706211930906802,-8.13389139175415,-5.41770076751709,-3.322759985923767,-1.8014332771301267,0.5885331034660339,2.727702188491822,4.430090904235839,5.746683216094974,8.742921257019043,8.949709271555395,-11.906948375701903,-8.231981658935547,-4.789075803756714,-2.641398572921753,-0.4524141550064087,2.527277517318726,5.194736719131463,7.776995086669923,11.071330451965329,4.650526576434588,-5.741684675216675,-3.6872611522674563,-1.9091891527175902,-0.7748368382453915,0.8287766575813293,1.7781888961791994,2.840244221687315,4.080626773834228,6.489068698883056,6.669048143075472,-7.907736158370971,-4.905397319793701,-3.4775028944015505,-2.1584529399871806,-0.25918450951576233,1.0506107330322267,3.585103011131285,5.190857601165774,8.383899116516112,12.379312769618108,-15.609217357635497,-9.483748245239259,-7.490517711639404,-3.553660440444946,0.3527432978153229,4.295956039428712,7.348728990554809,10.099569702148438,16.710007286071775,14.36499003965975,-16.511215972900388,-12.464326095581054,-8.44333257675171,-3.796989917755126,1.2698538899421692,4.495916271209718,7.916178798675535,12.74877948760987,19.29356498718261,10.283843033812985,-13.375650596618652,-5.452143764495848,-3.6883774280548094,-1.5548007249832145,0.25265176221728325,2.6665100574493423,5.753286600112915,9.473704338073734,12.50970935821533,9.689961103222252,-11.239853286743163,-8.678235244750976,-5.759830570220947,-2.667097902297973,-0.6528361439704895,2.5888572692871095,5.263858222961425,9.070706748962403,12.777948665618894,11.326993486757102,-13.703384304046631,-10.037970924377442,-7.158330583572387,-2.465681838989255,-0.9061503410339355,3.8441746234893803,7.628171539306639,10.536223220825196,15.410207557678222,10.80955530037364,-13.678789043426514,-9.295503044128418,-5.857962942123413,-3.190712547302245,0.14552986051421613,3.358326053619385,7.1107062816619795,8.354341697692872,13.680322360992431,11.41296472100118,-13.770833492279053,-10.738802909851072,-6.681927633285523,-2.8900606632232653,0.5071222335100174,3.9674712657928466,7.431587982177729,10.119160842895509,14.803613758087154,13.763190514098104,-17.78141059875488,-12.407945823669433,-8.214048862457277,-4.543537044525147,0.10510336607694626,4.574694728851319,8.233955192565915,11.667076683044435,16.532392501831055
2.325486069678763,-2.401722478866577,-1.6329830646514893,-0.8859249472618103,-0.4172148108482361,0.2854387164115906,0.9921134948730471,1.4762396454811084,2.2999225616455083,3.4120399713516236,3.597243895720444,-4.759252166748047,-2.6870893955230715,-2.1384389162063595,-1.267280101776123,-0.33259585499763483,0.41948032975196853,1.6089491724967955,2.9189279079437265,4.700884008407591,2.466148077923011,-2.6038586378097532,-1.8006908416748046,-0.8420633554458617,-0.36670619249343867,0.26138120889663696,0.7118926525115967,1.4380583643913265,2.534098148345948,3.749274563789368,3.413336813000167,-4.352189159393311,-2.9631022930145257,-2.066733026504516,-1.120937895774841,-0.4811564087867737,0.5714838981628423,1.7437611460685731,3.0260539531707766,3.8207074165344235,4.218527102420657,-4.623547077178955,-3.414345121383667,-1.625919771194458,-0.9858480691909788,0.015103260986506953,1.1100846290588382,2.526489353179931,4.178446292877198,5.203902101516724,2.930367237372028,-4.152576351165772,-2.363769483566284,-1.3815463185310364,-0.4269332408905028,-0.09231032431125635,0.3913896739482881,1.4139078378677365,2.0710010051727297,3.2402925014495847,2.7952581755778567,-3.4885581016540526,-1.4622039794921873,-0.8635975956916806,-0.18264525234699247,0.4970974177122116,1.029223108291626,1.7233500361442562,2.463964605331422,3.9934388160705563,2.4355262401678597,-3.241594457626343,-1.827340316772461,-0.9844314217567444,-0.43708189129829383,-0.028809152543544804,0.6934849739074708,1.0838992178440083,1.672773289680481,3.055607438087463,3.652726629874773,-3.92333812713623,-2.08812484741211,-1.1774193882942199,-0.011310220882296176,0.4748662859201431,1.318110752105713,1.7100929021835314,2.515252447128297,4.62858715057373,4.017955950298213,-4.914686775207519,-3.0356682777404784,-2.274947714805603,-1.132348656654358,-0.19231787323951716,0.8611837148666383,2.1091493606567373,3.082979726791382,4.833794498443603,2.5695574908096654,-2.681006908416748,-1.2136372566223144,-0.7053688287734985,-0.21444599032401995,0.3373652994632721,0.9284993410110477,1.5992756366729726,2.2077069759368904,3.214749217033386,2.8226743654040503,-3.65440993309021,-2.371280241012573,-1.6254024147987363,-1.0334739208221433,0.052709131501615,0.44796146750450133,1.2951106905937189,2.474820470809937,3.879869437217712,3.1281173472008326,-3.1434696674346925,-1.476630735397339,-0.7168287754058837,-0.0821143284440039,0.43578046560287476,0.8950595974922181,1.5478998780250546,2.5628590583801274,4.87408652305603,1.556542354133842,-1.9790809631347657,-1.1225916385650636,-0.639875417947769,-0.35881025791168203,0.041977812536060796,0.3723658561706545,0.8377677977085108,1.4255684852600103,2.094829440116882
6.027891520764145,-7.094851970672607,-3.4205698013305654,-1.713911509513855,-0.8056561589241025,0.5725699365139008,1.615094304084779,3.1696265220642084,5.424603080749512,7.202209234237671,5.15627658110695,-6.541355228424072,-3.969866943359375,-2.126358103752136,-0.945293068885803,0.1202275417745113,0.732118344306946,2.587230992317199,4.088757514953616,5.90125823020935,5.0745579424180685,-5.915487003326415,-2.749446439743042,-1.638447093963623,-0.6615437865257262,0.6215110421180725,1.690018486976624,3.153037977218628,4.049331569671631,6.350378274917602,4.62510113632086,-5.9561323642730715,-2.5621542930603027,-2.0815996885299684,-0.9576709747314444,0.048140183091163635,1.054426670074463,2.6161631584167475,3.7075561046600343,5.367808628082275,1.7897668476949344,-1.9526829600334166,-0.7420016527175903,-0.22600782215595244,-0.011327897012233636,0.3136723041534424,0.8546267032623293,1.1558061122894285,1.7773829221725466,2.5236096382141113,2.1368328221341573,-2.7583962440490724,-1.328385353088379,-0.7021598935127258,-0.442605859041214,-0.050150311551988104,0.5777839541435243,0.9321269869804382,1.6932148933410647,2.582391953468323,3.038881422270611,-3.3725894212722776,-2.0643744468688965,-1.2669569969177243,-0.37683774828910804,0.25889280438423157,1.1144586086273194,2.2899682521820055,3.408032226562501,4.2607383728027335,9.126060208533586,-12.498720645904541,-7.10232810974121,-4.560128211975098,-2.3985136985778803,-0.304938405752182,2.5808082580566407,5.310153770446776,8.531988525390625,11.56118507385254,9.852207893183344,-13.015721321105955,-6.975436401367186,-4.101189517974853,-2.216316747665405,0.4452016204595566,2.453820371627808,6.0005550384521475,9.913344955444337,13.043320941925048,7.952793363909912,-10.11358346939087,-6.5452312469482425,-5.116044664382934,-1.9986906051635736,-0.2022511810064315,1.6735662937164324,4.974674034118651,7.753137969970705,9.697305965423585,5.175512141646093,-5.903930568695069,-3.0766752719879147,-1.6819649457931516,-0.4852484822273254,0.6765510439872742,1.4573503971099853,2.766896963119507,4.42305097579956,7.424058723449706,5.7717316374539145,-7.4205752372741705,-3.7192223072051998,-2.6126006603240968,-1.1412020206451414,0.16216665878891945,1.246318316459656,2.6634529590606686,4.556857681274415,7.631595277786254,7.5939207302758405,-8.080853080749511,-5.118092155456543,-3.3815304756164544,-0.7490339875221245,0.11338240653276441,2.1705316543579105,4.153897523880006,6.187755966186525,10.469744873046874,6.754951117859319,-7.9189629554748535,-4.929099655151367,-2.675730061531067,-1.7963441133499143,0.2163936235010624,1.948688173294068,3.272809386253351,5.459859943389896,8.643038558959958
8.529389966297364,-9.810179710388182,-6.575461101531983,-3.774351072311401,-2.572632026672363,-1.0036442875862122,1.6772517681121832,4.22513561248779,7.711657524108892,11.613774394989013,4.0014626899075605,-5.047854995727539,-3.2477326393127437,-2.1717641353607178,-1.0843786001205444,-0.1511634886264801,0.7630412459373478,1.8074847221374506,3.253116273880006,4.770380449295043,5.470175837410421,-7.0954252719879145,-4.309513092041015,-2.4259445190429685,-1.0648771762847893,0.0770423859357833,1.8039750814437867,3.5237976074218746,4.8176212310791025,7.139912462234497,3.6051278008280616,-4.85525197982788,-3.2095254421234127,-1.944915020465851,-1.29021782875061,-0.1012532244785688,0.8820082545280457,1.8008677959442134,2.753481721878052,4.269737339019776,0.3624645915086595,-0.03128214068710797,0.1396747142076492,0.21570010781288151,0.30152860879898075,0.35740718245506287,0.4581793904304505,0.6107690036296844,0.7318371534347533,0.9005074918270111,2.4885585049757055,-3.3127650260925297,-2.0283317565917964,-1.0174205541610717,-0.4215738594532011,0.13809762522578234,0.6949809074401856,1.5650547385215734,2.1410565376281765,2.9432332277297975,6.302214312511721,-8.524319362640378,-5.185955142974853,-2.237326431274414,-0.78192720413208,1.4959846138954163,2.530877017974854,4.116531658172605,5.48967456817627,7.59175419807434,10.497988681103637,-13.290868854522706,-9.560436820983886,-5.576926326751708,-1.890755987167357,1.2294285893440247,3.4467040538787845,5.320177555084228,9.476448059082033,14.11116065979004,10.297547061335374,-12.962934207916257,-6.778442764282227,-3.29106752872467,-1.0924425601959218,1.5919914245605469,3.47952527999878,5.344319057464599,8.707143020629884,12.287571907043453,5.776420988411424,-7.405489349365235,-4.734578990936279,-2.65010814666748,-0.9778703212738027,0.059857100248336806,2.0059940338134767,2.973043942451476,5.388912010192874,7.023694229125977,5.599502690309172,-6.624973011016846,-5.04384365081787,-3.076906418800354,-1.2736846208572385,0.3819723427295684,1.9358946800231933,3.9434664249420144,5.304934978485108,7.626646709442138,3.3046851421503205,-4.338063144683837,-3.011105155944824,-2.0724102497100834,-0.8370417952537537,-0.06904247775673863,0.6944463729858407,2.1319513082504264,3.5190787792205813,4.103149461746216,7.043343051030255,-8.77029399871826,-6.5248613357543945,-2.793411660194397,-1.515168309211731,1.0650231838226318,2.8661934375762943,4.549153280258179,5.8375120162963885,9.295148372650146,10.277949102348444,-11.101413154602051,-7.146791744232178,-5.405189323425293,-3.3728582382202146,-2.038889169692993,2.1352309703826915,4.385882282257079,6.678437614440919,14.825620174407957
8.007166040748203,-10.155026340484618,-6.126473808288574,-4.3768082618713375,-2.615136003494263,-0.0707970112562179,1.4589514493942266,3.86054413318634,7.098341369628908,10.535537910461425,7.631447907065729,-11.080908203124999,-7.218821430206298,-4.632874774932861,-1.889855146408081,-0.28427669405937195,1.3046945571899418,4.041017150878904,6.693270397186284,9.686941814422608,4.339971395633346,-5.627741718292237,-3.3246778488159174,-2.006815683841706,-0.46591875553131107,0.7411831617355347,1.308874273300171,2.4735794782638543,3.9425144195556645,5.873272800445557,5.085414756062776,-6.612823390960693,-4.426348876953125,-2.8651494503021238,-1.5657408475875854,-0.29395177960395813,0.7360660076141369,2.080695509910583,4.359952449798586,6.3712589740753165,2.675269814812614,-3.2124890089035034,-1.7973108530044557,-0.9355649471282957,-0.47146109938621517,-0.01785502303391695,1.0349509477615357,1.8352841615676876,2.581522798538209,3.6726434469223026,1.1936541903829632,-1.3264421224594116,-0.9560776352882383,-0.6749051570892334,-0.40571165084838856,-0.04143887758255005,0.22263026237487787,0.5079610705375669,0.9778325319290178,1.7308541774749757,5.984311024504728,-6.167927932739258,-3.7040146350860597,-2.262838315963745,-1.079981899261474,0.28603804111480713,1.6423888683319092,3.2153127193450914,5.699143981933597,8.396421527862545,11.208878688770112,-14.892786312103272,-9.965024375915524,-5.593148565292358,-2.2700723171234127,-0.12648646533489225,3.3790096759796144,6.436904144287105,9.666598510742189,14.789404487609861,2.489313708481057,-2.8264891862869264,-1.3672286510467528,-0.8058146119117737,-0.17337802052497825,0.3424905985593796,1.0303768157958988,1.8630640506744378,2.48873028755188,3.781264090538024,4.8037586912151875,-6.276031923294068,-4.020282649993896,-2.3382437229156494,-1.3358239173889157,-0.14583417167887097,1.1345328807830821,2.6758247852325434,3.8140210151672376,6.006352043151854,6.468886091448634,-7.8839216232299805,-4.967729473114012,-3.0833426475524903,-1.5886588573455804,-0.3254278600215912,1.3160804271698001,3.4840550422668417,6.488298320770264,8.426357173919678,7.939639805857872,-10.221038913726806,-6.859396457672119,-4.1983081817626955,-2.1880827426910385,-0.5591560006141663,1.4855412006378188,3.8178778648376444,7.448685455322266,9.86959228515625,7.041042656010832,-8.271706914901731,-5.881716537475584,-3.5134544372558594,-1.6142252206802368,-0.112955067306757,1.842406511306764,3.988539505004882,6.325425052642823,9.134131050109863,8.10435657768299,-11.149842262268066,-6.84086799621582,-4.777920150756835,-2.821839189529417,-0.41433650255203247,1.4435786485671995,4.831820249557494,6.256153488159182,9.378040790557858
4.065490444489764,-4.89767599105835,-2.9597155094146728,-2.0818684577941893,-0.9224544405937193,0.28437116742134094,1.5834693670272832,3.0109912395477285,4.094885635375978,5.39400691986084,4.784218002126991,-5.8021551132202145,-4.359282207489014,-3.1760024785995484,-1.6004913330078117,0.10707833617925641,1.6616974830627442,2.897144627571105,3.838205814361575,5.579419517517088,3.7084339610652965,-3.91570839881897,-3.0864622116088865,-2.3119074583053587,-0.829105007648468,0.3190196752548218,1.4279005765914916,2.3664521455764764,3.3646232128143323,5.092576980590819,4.018829687702134,-4.8973321437835695,-3.677895307540893,-2.309726285934448,-1.6510197401046753,-0.261464923620224,0.8869518041610724,1.857982325553894,3.215161657333377,5.131382989883423,4.433409927674613,-5.5677509784698485,-3.3512124061584476,-2.2495209693908693,-1.0698563098907472,-0.14927964285016054,0.8471025466918948,2.8650880575180055,4.6433330535888695,6.000996541976929,2.9509767973400782,-3.467250633239746,-2.5826800823211666,-1.935782408714295,-1.185015130043029,-0.33026015758514404,0.4802136778831484,1.2950314402580252,2.368125200271608,4.189043045043945,6.007458626637227,-7.046856784820556,-4.480396175384521,-2.702921009063721,-1.0404690265655516,0.10445273295044895,1.6794953584671024,2.942817020416259,4.7861758232116705,8.563302516937256,7.914250052780165,-9.80400037765503,-6.777231884002686,-4.035379600524902,-2.713354444503784,-0.03766526235267516,2.058320426940918,4.3940783500671365,6.594902610778808,9.056477069854736,7.230715658450592,-8.515835094451903,-5.6176945686340325,-3.4262268304824826,-2.3525211334228513,0.41466689109802246,2.0301182270050053,4.50792746543884,6.677578735351565,8.700797080993652,5.463936304995016,-6.572457313537598,-5.279858684539795,-3.1362146615982054,-1.450998449325561,-0.368807315826416,1.2816387653350836,2.9203884124755857,4.996381950378419,6.723643350601195,3.481898573936525,-3.6219889640808107,-3.05295033454895,-1.8791551589965816,-0.4614982128143307,0.0682572796940803,1.5049275398254396,2.081099319458007,3.2794645786285406,4.680432891845702,3.3498447587852156,-4.260508441925049,-2.8973028659820557,-2.232435131072998,-1.3112395048141479,-0.0214078024728223,1.0182345628738407,2.0702492356300346,2.5936636447906496,3.84074282646179,6.660267741597459,-7.926611423492432,-5.3992156982421875,-3.039510416984558,-0.9580986022949217,0.7422375679016113,2.2737376689910893,4.379582023620604,6.391206836700442,8.878641986846924,7.2082288896592965,-9.074894332885743,-6.4627937316894535,-4.9670823097229,-1.5652823209762572,-0.22633025795221326,2.4224366664886476,4.190067863464354,6.31617364883423,7.904308462142943
18.112065461995073,-21.189782524108885,-12.025816535949707,-8.328402233123779,-3.976036357879639,-0.015546347945928546,4.825134658813477,8.089441585540774,12.827221298217781,25.194849586486814,3.848459882677604,-4.984346199035644,-3.2372501850128175,-2.4222729444503783,-1.3157962560653684,-0.16861704550683498,0.8858758807182313,1.9689783334732043,3.238113641738892,5.4236168384552,14.090705531841973,-15.74473762512207,-11.744226837158202,-8.12037992477417,-5.689707851409912,-2.2531800270080566,1.316307401657107,6.731682300567625,10.989586448669439,19.77086143493652,3.832452298782331,-5.029376125335693,-3.1434733867645264,-2.1349495887756347,-1.1423008918762203,-0.4682922810316086,0.6841897606849672,1.562507033348083,2.7547448158264163,4.545858097076415,10.67272315040596,-11.325092220306395,-7.844105911254882,-4.841552782058716,-2.549566888809204,-0.7703489661216736,2.130437707901001,4.8660560131073,8.084055709838873,13.770696353912355,1.6390676914427007,-1.6941100001335145,-1.051679301261902,-0.6900810122489929,-0.33880306482315053,0.0319599481299519,0.4094654917716981,0.8618126273155211,1.4347131967544557,2.3063818931579587,14.272781525715207,-15.862803649902343,-12.222449111938474,-7.257089900970459,-3.561268568038939,-0.6427056789398193,2.348909902572632,7.507624340057371,13.065863800048827,19.694809913635254,4.0671398740772675,-5.043874025344849,-3.317705011367798,-1.905788159370422,-0.674982345104217,0.20444151759147638,1.2287224531173708,2.355210876464844,3.674432134628296,5.376912355422973,16.28946303228028,-17.308001518249515,-13.610041236877441,-10.397835636138916,-4.664261150360107,-1.1983041763305664,2.6709930896759038,8.788169002532959,14.884128379821785,22.159090423583983,6.206878672334638,-7.448686647415161,-5.492256832122803,-3.269567489624024,-1.8700280666351319,-0.4776771068572998,1.0436860084533692,2.783909010887144,4.873510837554932,8.269754505157469,14.17553402860779,-15.315356254577637,-12.357477951049804,-8.547006607055664,-4.895978355407714,-1.2644261121749878,2.074791383743287,7.200176334381102,11.915776443481445,20.552068901062007,5.3309047942805465,-7.021690607070923,-4.40595579147339,-2.8850288867950433,-1.218046116828918,-0.2749471068382263,1.3352805852890017,2.3735988140106197,4.102103042602541,5.534887504577636,16.547685125921564,-18.312217712402344,-13.63644390106201,-10.340407848358153,-6.317581176757811,-2.019892930984497,1.3058576583862314,7.450137901306141,13.973141288757327,23.180832481384275,7.291284873749757,-9.084477519989012,-6.039978504180908,-4.382493782043458,-3.0805881500244134,-0.6041322946548462,1.788205957412721,3.954742741584777,5.811155891418458,9.020170688629149
3.940246021086007,-4.550785398483276,-2.884214782714843,-1.404907429218292,-0.2048458695411681,0.5149661600589752,1.3920242071151736,2.4375852823257427,3.961840057373049,4.9584857463836665,8.565724254636676,-9.969326114654539,-6.264425659179687,-4.601001787185669,-2.5948171615600586,-0.7890952825546265,1.7839558601379397,4.726026344299316,7.456514930725104,10.624909687042237,7.105135507901019,-8.750768470764159,-5.428847599029541,-3.066423916816711,-1.1706380367279048,0.40218096971511846,2.0609724521636967,4.479843139648434,6.419890689849855,10.422070884704588,4.978041708802246,-6.38444128036499,-3.974890422821044,-2.5224392414093013,-0.7861965894699096,-0.0723732700571417,1.4291702985763555,2.5675749540328976,4.910887336730957,7.1275188446044915,2.7486241144149095,-2.9565545558929442,-1.6687370061874387,-0.9774595856666564,-0.39726445674896205,0.15178489685058588,1.0483850955963137,1.825265085697174,2.8269684314727788,3.9203821182250977,2.1795610686311266,-3.1367324113845823,-2.0752514362335206,-1.502664530277252,-0.6275241136550902,-0.12369577586650844,0.5947051525115968,1.119616389274597,1.7369989395141605,2.7044524192810058,1.6570458971915332,-1.8849012851715088,-1.1264351129531858,-0.6315061211585998,-0.2044479459524154,0.5006256848573685,0.8361287832260135,1.281571972370147,1.750104355812073,2.120558476448059,2.3936518760429926,-3.394727611541748,-2.4130210876464844,-1.4559280157089232,-0.5810730218887314,0.07630812935531141,0.4643674790859223,1.0796492218971245,1.6695219755172732,2.371932744979858,4.213486376104225,-5.5658166885375975,-3.3821798801422123,-2.6293341875076295,-0.555205738544463,0.4068732857704163,1.6957004308700563,2.417944097518921,3.7714702129364026,4.782259368896484,7.274709076389945,-9.39088897705078,-6.43753547668457,-3.771016240119934,-1.5167546272277825,-0.5296571999788284,1.968485546112061,3.1410791158676146,5.088326644897461,8.121422481536865,6.339780062014299,-7.429369640350342,-4.250830554962158,-2.0864118337631226,-1.1466955184936514,0.15370005927979946,1.4853697299957276,2.3220473051071164,4.600323867797853,9.154044914245604,8.109677803600427,-8.92632007598877,-6.034774017333984,-4.009968352317812,-1.9692524909973141,-0.613774985074997,0.7919761538505559,2.869820451736449,5.564246940612795,10.337907600402831,7.359834003152888,-9.26400203704834,-4.543598365783691,-2.7030640602111817,-1.3388011693954465,-0.0586089827120304,1.6389510393142703,3.2498427867889395,5.23184061050415,9.714506435394286,7.5970460030106155,-8.783521842956542,-5.699410820007323,-3.8604703664779656,-1.464907574653624,0.24862432479858393,1.082275414466858,2.504925918579101,5.697253417968754,10.104979038238525
2.8577015349768264,-3.1078906059265137,-2.1925693511962887,-1.0071616351604458,-0.3129897058010101,0.4525524824857712,0.984452891349793,1.8898579955101014,2.803294610977174,4.6165771484375,5.550829985751685,-7.231175851821899,-4.561531448364256,-3.1985644102096558,-1.8686939716339106,-0.5814722776412964,0.49186688661575423,2.200729084014891,5.19145603179932,7.899450397491454,3.7886210713596467,-4.315470027923584,-3.1703067779541008,-1.932759690284729,-0.4943296432495114,0.38500022888183594,1.301681184768677,2.140976452827453,3.6150988101959234,5.2645736694335925,4.254183058557432,-5.131498670578003,-3.7698684692382813,-2.77381739616394,-1.8106788873672481,-0.6193738579750061,0.3874483644962312,1.929096841812132,3.9472120761871343,5.72382698059082,2.89180847607104,-3.723624563217163,-2.3022517681121824,-1.1181285738945004,-0.4408851146697998,0.3783985525369643,0.887474775314331,1.3751358151435853,2.719364976882935,3.8273273706436157,3.8703611805143736,-5.298648977279663,-3.403089618682861,-2.292305111885071,-0.8914189338684081,-0.0028131534345448,0.9659351348876953,2.186263322830199,3.2571318626403825,4.937715864181518,4.785351315825479,-4.648347234725952,-3.146305799484253,-1.9737042665481568,-1.2179133176803585,0.11192541569471355,1.4711570978164674,2.696793174743652,3.576262235641481,6.346306419372558,4.267373709882204,-5.341761207580566,-3.8642513275146486,-2.471558833122253,-1.3163680315017698,-0.6450980305671692,0.3912680983543401,2.389062285423276,3.7966251850128176,5.614119195938111,6.980165008608031,-8.595564842224121,-5.672963809967039,-3.6626110553741453,-1.3938503026962277,-0.4441848695278168,1.5270622014999398,3.4728957414627057,5.1910949707031255,8.86114912033081,8.31156203474343,-10.166126537322997,-7.382354068756103,-4.936184453964233,-2.1999482154846186,-0.7978276908397675,0.8448747992515565,3.350329613685606,6.719096088409426,11.26021556854248,8.227774785190093,-9.493918895721434,-7.178997993469238,-4.361741495132446,-2.5231834888458256,-1.101524829864502,1.5251730918884285,4.744624328613275,8.280291557312012,10.516269493103026,7.041133627030257,-8.916882801055909,-6.884523677825928,-4.524666500091552,-1.937964677810669,-0.552619680762291,1.1515982866287233,3.55966622829437,6.135254573822022,9.794696235656733,7.1313804639386165,-8.465573120117188,-5.91816816329956,-3.7699189186096187,-2.076061534881592,-0.5325260162353516,1.1005249500274659,3.9304049253463695,7.036516189575198,9.60911350250244,5.121651332490627,-6.244021797180174,-4.177723026275635,-2.4351725816726693,-1.7970182418823242,-0.3416833356022835,0.7951935052871705,2.5632790088653556,4.552493667602539,5.940504550933838
